MaxMemory:TESTMaxMemory,C45,NB,DD_DTW,NN,RandF,BayesNet,DTD_C,WDTW,SVML,SVMQ,Logistic,DTW,ShapeletTransformClassifier,TSF,SAXVSM,BOSS,TWE,LearnShapelets,LCSS,ERP,MSM,RotF,BOP,NN_CID,MLP,FastShapelets
AvgTESTMaxMemoryOverDsets:,44.498176,44.498176,122.973912,181.097624,193.792336,206.398752,252.922896,287.886256,306.125912,306.125912,307.230976,307.230976,436.970784,444.669736,771.406712,771.406712,1590.864912,2293.025304,2908.391296,3055.490912,3058.021944,3084.313216,3139.190472,3271.568192,4568.514056,4631.208864
AvgTESTMaxMemoryRankOverDsets:,1.5,1.5,3.0,4.0,5.0,6.0,7.0,8.0,9.5,9.5,11.5,11.5,13.0,14.0,15.5,15.5,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0
StddevOfTESTMaxMemoryOverDsets:,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AvgOfStddevsOfTESTMaxMemoryOverDsetFolds:,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
StddevsOfTESTMaxMemoryRanksOverDsets:,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN

AvgPredTimes:TESTAvgPredTimes,C45,Logistic,RandF,SVML,SVMQ,BayesNet,NN_CID,NN,NB,ERP,LearnShapelets,FastShapelets,BOP,SAXVSM,MLP,TSF,BOSS,ShapeletTransformClassifier,LCSS,DTW,RotF,WDTW,MSM,TWE,DD_DTW,DTD_C
AvgTESTAvgPredTimesOverDsets:,0.0036,0.052825,0.150321,0.166296,0.222253,0.594936,2.155412,2.239415,2.252111,2.490468,6.310087,6.778061,8.639974,24.629213,43.10709,81.223735,136.981872,451.363907,712.732485,1416.119032,2681.584815,3324.996776,8003.834916,13227.283494,46101.611346,167548.591287
AvgTESTAvgPredTimesRankOverDsets:,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0
StddevOfTESTAvgPredTimesOverDsets:,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AvgOfStddevsOfTESTAvgPredTimesOverDsetFolds:,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
StddevsOfTESTAvgPredTimesRanksOverDsets:,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN

TrainTimes:TRAINTrainTimes,DTW,WDTW,TWE,MSM,LCSS,ERP,DD_DTW,DTD_C,NN_CID,NN,SAXVSM,LearnShapelets,BOP,FastShapelets,SVMQ,SVML,NB,C45,BayesNet,RandF,Logistic,TSF,ShapeletTransformClassifier,RotF,MLP,BOSS
AvgTRAINTrainTimesOverDsets:,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.613064,0.631077,0.639561,0.675867,1.307506,1.587229,3.325866,17.382276,558.950832,894.865571,984.413586,1616.325497,1837.670045,2190.467755,10466.968721,47852.619383,391233.453696,651347.879912,1012685.458134,3594398.447164
AvgTRAINTrainTimesRankOverDsets:,3.5,3.5,3.5,3.5,3.5,3.5,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0
StddevOfTRAINTrainTimesOverDsets:,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AvgOfStddevsOfTRAINTrainTimesOverDsetFolds:,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
StddevsOfTRAINTrainTimesRanksOverDsets:,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN

